"lon","lat","ward"
-79.2972829,43.8259409,22
-79.2348169,43.775839,24
-79.2573466,43.7746376,21
-79.5401214,43.762501,7
-79.462547,43.749531,6
-79.3446186,43.680086,14
-79.4020708,43.7253579,15
-79.4118972,43.7620348,18
-79.4020708,43.7253579,15
-79.26799,43.731846,20
-79.415024,43.781433,18
-79.398985,43.704966,12
-79.3352816,43.762599,16
-79.4509411,43.7346861,8
-79.415471,43.780152,18
-79.398985,43.704966,12
-79.208992,43.771343,24
-79.398985,43.704966,12
-79.3446186,43.680086,14
-79.366067,43.6493159,13
-79.5362481,43.6370245,3
-79.4509411,43.7346861,8
-79.415024,43.781433,18
-79.444132,43.7158596,8
-79.4779529,43.7086618,5
-79.3581849,43.6769104,14
-79.4826496,43.7474687,6
-79.1774399,43.822926,25
-79.4067176,43.7449399,15
-79.3446186,43.680086,14
-79.3446186,43.680086,14
-79.4531604,43.7366909,6
-79.415024,43.781433,18
-79.2885747,43.6942659,19
-79.4826496,43.7474687,6
-79.5362481,43.6370245,3
-79.3016857,43.6890219,19
-79.3446186,43.680086,14
-79.381388,43.6460303,10
-79.3581849,43.6769104,14
-79.3930467,43.6874845,12
-79.415024,43.781433,18
-79.5268738,43.7743649,7
-79.415024,43.781433,18
-79.3806,43.645195,10
-79.398985,43.704966,12
-79.39846,43.704582,12
-79.2573466,43.7746376,21
-79.4067176,43.7449399,15
-79.2462223,43.7732993,24
-79.2578685,43.7756054,21
-79.3930467,43.6874845,12
-79.4182617,43.683071,12
-79.3453617,43.7757106,17
-79.5362481,43.6370245,3
-79.3768515,43.6723558,11
-79.415024,43.781433,18
-79.3408879,43.7376675,16
-79.4887807,43.6854767,5
-79.280045,43.711021,20
-79.582704,43.657465,2
-79.3126378,43.6864082,19
-79.2348169,43.775839,24
-79.2598386,43.7526003,21
-79.459839,43.655373,4
-79.3016857,43.6890219,19
-79.436478,43.699608,12
-79.4382081,43.6859117,9
-79.5169094,43.7734388,7
-79.3314229,43.6777502,14
-79.415024,43.781433,18
-79.5052545,43.6007796,3
-79.528507,43.6252234,3
-79.2862183,43.7786365,22
-79.3078326,43.7787545,22
-79.3364028,43.6884415,19
-79.2019474,43.822067,25
-79.3928021,43.7078884,12
-79.2573466,43.7746376,21
-79.3280776,43.6708992,14
-79.280045,43.711021,20
-79.6077184,43.7442582,1
-79.3126378,43.6864082,19
-79.415471,43.780152,18
-79.4977109,43.6810551,5
-79.3016857,43.6890219,19
-79.3016857,43.6890219,19
-79.267373,43.8079515,23
-79.3016857,43.6890219,19
-79.6142007,43.7554028,1
-79.436478,43.699608,12
-79.2573466,43.7746376,21
-79.4768799,43.681388,5
-79.2626776,43.7329648,20
-79.2573466,43.7746376,21
-79.2573466,43.7746376,21
-79.3453617,43.7757106,17
-79.2840531,43.6808318,19
-79.5362481,43.6370245,3
-79.5103292,43.7771693,7
-79.2969493,43.702294,19
-79.210114,43.771252,24
-79.2598386,43.7526003,21
-79.3016857,43.6890219,19
-79.2540512,43.7248839,20
-79.4509411,43.7346861,8
-79.4509411,43.7346861,8
-79.3751488,43.677616,11
-79.2650571,43.75148,21
-79.2384668,43.7388302,20
-79.4067176,43.7449399,15
-79.2578685,43.7756054,21
-79.589958,43.760769,1
-79.3016857,43.6890219,19
-79.3145485,43.8162137,22
-79.5746741,43.764303,7
-79.267373,43.8079515,23
-79.4769342,43.630284,4
-79.3255231,43.6985901,19
-79.3502968,43.6932396,14
-79.3956564,43.6628917,11
-79.4531517,43.6569088,4
-79.280045,43.711021,20
-79.3016857,43.6890219,19
-79.2238354,43.7567486,24
-79.421869,43.6919219,12
-79.280045,43.711021,20
-79.2578685,43.7756054,21
-79.5347769,43.6405077,3
-79.5362481,43.6370245,3
-79.280045,43.711021,20
-79.5362481,43.6370245,3
-79.280045,43.711021,20
-79.5389725,43.6373704,3
-79.4251955,43.7347991,8
-79.2630453,43.7752316,21
-79.4690942,43.6823208,5
-79.2980527,43.727278,16
-79.3016857,43.6890219,19
-79.5169136,43.754486,7
-79.288964,43.6942914,19
-79.5283407,43.6161124,3
-79.4910434,43.7651403,6
-79.4509411,43.7346861,8
-79.3446186,43.680086,14
-79.280045,43.711021,20
-79.3659956,43.6594276,13
-79.5003535,43.621012,3
-79.5362803,43.7533654,7
-79.2317521,43.7764258,24
-79.398985,43.704966,12
-79.5362481,43.6370245,3
-79.424179,43.743614,8
-79.4887807,43.6854767,5
-79.4887807,43.6854767,5
-79.5336125,43.7077653,5
-79.3446186,43.680086,14
-79.3688194,43.6736049,13
-79.5169136,43.754486,7
-79.3363947,43.804074,22
-79.3016857,43.6890219,19
-79.4887807,43.6854767,5
-79.3126378,43.6864082,19
-79.6248197,43.6777176,1
-79.1302278,43.7803193,25
-79.2300205,43.8230404,23
-79.398985,43.704966,12
-79.3016857,43.6890219,19
-79.415471,43.780152,18
-79.3363947,43.804074,22
-79.277489,43.766956,21
-79.5083125,43.7019846,5
-79.621223,43.724472,1
-79.4887807,43.6854767,5
-79.277489,43.766956,21
-79.5871551,43.6992578,1
-79.5686578,43.7461533,7
-79.6142007,43.7554028,1
-79.426178,43.662437,9
-79.4910434,43.7651403,6
-79.398985,43.704966,12
-79.2810789,43.7119935,20
-79.2810789,43.7119935,20
-79.5993335,43.7523042,1
-79.2703045,43.7505259,21
-79.2885747,43.6942659,19
-79.3589704,43.8089753,17
-79.5494019,43.6204868,3
-79.4941168,43.704878,5
-79.415471,43.780152,18
-79.415471,43.780152,18
-79.418479,43.7791156,18
-79.415471,43.780152,18
-79.5158119,43.6120742,3
-79.291226,43.7845425,22
-79.3121024,43.7487756,16
-79.415024,43.781433,18
-79.2578685,43.7756054,21
-79.5239422,43.6452751,3
-79.3662035,43.6442018,13
-79.4653381,43.6919469,5
-79.3728309,43.6527421,13
-79.5036901,43.7028588,5
-79.4651582,43.6361237,4
-79.5381935,43.7173114,1
-79.5239422,43.6452751,3
-79.5899155,43.7595433,1
-79.5630637,43.6744272,2
-79.5230541,43.7177895,5
-79.313114,43.6969873,19
-79.398985,43.704966,12
-79.3983225,43.7067577,12
-79.3931642,43.6681225,11
-79.3102349,43.7591042,21
-79.5230541,43.7177895,5
-79.1687658,43.8042271,25
-79.3102349,43.7591042,21
-79.2170809,43.7389044,24
-79.3446186,43.680086,14
-79.5230541,43.7177895,5
-79.430928,43.6338376,4
-79.462547,43.749531,6
-79.3996754,43.7639995,18
-79.2626776,43.7329648,20
-79.280045,43.711021,20
-79.5362481,43.6370245,3
-79.2885747,43.6942659,19
-79.280045,43.711021,20
-79.6151959,43.7319908,1
-79.280045,43.711021,20
-79.3581849,43.6769104,14
-79.3831843,43.653226,13
-79.3016857,43.6890219,19
-79.3145485,43.8162137,22
-79.170723,43.809147,25
-79.2626776,43.7329648,20
-79.3145485,43.8162137,22
-79.5362803,43.7533654,7
-79.3145485,43.8162137,22
-79.3688194,43.6736049,13
-79.4020708,43.7253579,15
-79.1883,43.786582,25
-79.3573594,43.6513499,13
-79.2862183,43.7786365,22
-79.3446186,43.680086,14
-79.284744,43.681534,19
-79.210114,43.771252,24
-79.5362481,43.6370245,3
-79.3016857,43.6890219,19
-79.210114,43.771252,24
-79.2885747,43.6942659,19
-79.5169136,43.754486,7
-79.2505541,43.8305857,23
-79.2626776,43.7329648,20
-79.2862183,43.7786365,22
-79.3446186,43.680086,14
-79.5239422,43.6452751,3
-79.5239422,43.6452751,3
-79.5652707,43.7371745,1
-79.4779529,43.7086618,5
-79.340923,43.7448473,16
-79.462547,43.749531,6
-79.2257798,43.8122105,23
-79.3966474,43.6978369,12
-79.3545761,43.7491547,16
-79.381388,43.6460303,10
-79.5176918,43.7572667,7
-79.2578685,43.7756054,21
-79.3145485,43.8162137,22
-79.284744,43.681534,19
-79.3444135,43.7072274,15
-79.4430842,43.6780216,9
-79.4067176,43.7449399,15
-79.589958,43.760769,1
-79.3444135,43.7072274,15
-79.398985,43.704966,12
-79.436478,43.699608,12
-79.2626776,43.7329648,20
-79.415024,43.781433,18
-79.13047,43.78072,25
-79.288964,43.6942914,19
-79.3688194,43.6736049,13
-79.2578685,43.7756054,21
-79.2872063,43.8282667,23
-79.5362803,43.7533654,7
-79.3688194,43.6736049,13
-79.4179114,43.7893607,18
-79.3940946,43.7492525,15
-79.2578685,43.7756054,21
-79.3688194,43.6736049,13
-79.2626776,43.7329648,20
-79.426178,43.662437,9
-79.280045,43.711021,20
-79.6244799,43.7518012,1
-79.5820429,43.7433327,1
-79.398985,43.704966,12
-79.5169136,43.754486,7
-79.2626776,43.7329648,20
-79.3145485,43.8162137,22
-79.2317521,43.7764258,24
-79.3016857,43.6890219,19
-79.3016857,43.6890219,19
-79.3303456,43.7165808,16
-79.2626776,43.7329648,20
-79.2429904,43.8130578,23
-79.4005193,43.6763664,11
-79.436478,43.699608,12
-79.3164104,43.7966175,22
-79.4623142,43.6710524,9
-79.2664084,43.808058,23
-79.436478,43.699608,12
-79.4767235,43.6816578,5
-79.5250855,43.7561763,7
-79.436478,43.699608,12
-79.3998421,43.6682821,11
-79.2578685,43.7756054,21
-79.4779529,43.7086618,5
-79.3016857,43.6890219,19
-79.1874902,43.7838214,25
-79.4339296,43.7373209,8
-79.4779529,43.7086618,5
-79.4339296,43.7373209,8
-79.2429904,43.8130578,23
-79.5103292,43.7771693,7
-79.4767235,43.6816578,5
-79.2578685,43.7756054,21
-79.4509411,43.7346861,8
-79.491127,43.667175,4
-79.2209812,43.8196382,23
-79.4118972,43.7620348,18
-79.621223,43.724472,1
-79.3446186,43.680086,14
-79.288964,43.6942914,19
-79.483832,43.6499455,4
-79.2972829,43.8259409,22
-79.621223,43.724472,1
-79.2626776,43.7329648,20
-79.415024,43.781433,18
-79.415471,43.780152,18
-79.3016857,43.6890219,19
-79.5423094,43.7520167,7
-79.3280002,43.6941335,19
-79.280045,43.711021,20
-79.436478,43.699608,12
-79.3297295,43.6621551,14
-79.5169136,43.754486,7
-79.4095262,43.6346793,10
-79.4509411,43.7346861,8
-79.4112152,43.6660011,11
-79.3581849,43.6769104,14
-79.2640334,43.7323211,20
-79.3703912,43.6702683,13
-79.3690145,43.6695978,13
-79.369545,43.667919,13
-79.3665375,43.6571972,13
-79.5196116,43.6858894,5
-79.3688194,43.6736049,13
-79.4190178,43.7938619,18
-79.2589714,43.7901789,23
-79.2626776,43.7329648,20
-79.4143453,43.7681383,18
-79.2318022,43.7763948,24
-79.3974587,43.6500446,10
-79.621223,43.724472,1
-79.4188508,43.644171,10
-79.4155475,43.7223224,8
-79.462547,43.749531,6
-79.284744,43.681534,19
-79.4443881,43.7162337,8
-79.4018851,43.7827718,18
-79.3164104,43.7966175,22
-79.4901112,43.7123778,5
-79.280045,43.711021,20
-79.3583231,43.6769776,14
-79.549762,43.6303281,3
-79.621223,43.724472,1
-79.280045,43.711021,20
-79.2529857,43.7762792,21
-79.2578685,43.7756054,21
-79.3016857,43.6890219,19
-79.5362481,43.6370245,3
-79.3792228,43.6523969,13
-79.5362481,43.6370245,3
-79.1848991,43.7648918,24
-79.415024,43.781433,18
-79.400828,43.7183474,15
-79.3831843,43.653226,13
-79.3469253,43.7750381,17
-79.263632,43.732504,20
-79.2900372,43.7212522,20
-79.3831843,43.653226,13
-79.170723,43.809147,25
-79.415024,43.781433,18
-79.3446186,43.680086,14
-79.280045,43.711021,20
-79.3931642,43.6681225,11
-79.415024,43.781433,18
-79.5567718,43.6369822,2
-79.210114,43.771252,24
-79.280045,43.711021,20
-79.2626776,43.7329648,20
-79.398985,43.704966,12
-79.3268891,43.7130339,16
-79.459319,43.655116,4
-79.2884025,43.6912277,19
-79.208992,43.771343,24
-79.4509411,43.7346861,8
-79.4551219,43.6565253,4
-79.381163,43.6542537,13
-79.52311,43.6217716,3
-79.2884025,43.6912277,19
-79.462547,43.749531,6
-79.582704,43.657465,2
-79.5071758,43.6619191,4
-79.300964,43.761391,21
-79.280045,43.711021,20
-79.4769342,43.630284,4
-79.3688194,43.6736049,13
-79.263632,43.732504,20
-79.3688194,43.6736049,13
-79.5570197,43.6116463,3
-79.2505541,43.8305857,23
-79.4200378,43.7979764,18
-79.3446186,43.680086,14
-79.2787825,43.770172,21
-79.280045,43.711021,20
-79.589958,43.760769,1
-79.4509411,43.7346861,8
-79.527569,43.6227983,3
-79.2664084,43.808058,23
-79.280045,43.711021,20
-79.2598386,43.7526003,21
-79.3016857,43.6890219,19
-79.2454575,43.7555431,21
-79.459839,43.655373,4
-79.3573594,43.6513499,13
-79.3688194,43.6736049,13
-79.3378352,43.6809818,14
-79.3966717,43.6979416,12
-79.3688194,43.6736049,13
-79.4020708,43.7253579,15
-79.301603,43.7242122,16
-79.2403999,43.7183382,20
-79.2578685,43.7756054,21
-79.462061,43.6929825,5
-79.32312,43.684135,19
-79.3453617,43.7757106,17
-79.3872576,43.6704379,11
-79.3388481,43.8097348,22
-79.4476222,43.7920469,18
-79.4509411,43.7346861,8
-79.5131399,43.7394641,7
-79.4509411,43.7346861,8
-79.2052458,43.8188893,25
-79.2578685,43.7756054,21
-79.4177211,43.7844326,18
-79.2578685,43.7756054,21
-79.3974043,43.6452414,10
-79.3644429,43.6556001,13
-79.5031836,43.649221,4
-79.2274204,43.7578905,24
-79.3831843,43.653226,13
-79.3446186,43.680086,14
-79.3453617,43.7757106,17
-79.4051438,43.6856901,12
-79.436478,43.699608,12
-79.4095262,43.6346793,10
-79.4014566,43.7280206,15
-79.280045,43.711021,20
-79.4095262,43.6346793,10
-79.5176918,43.7572667,7
-79.3573594,43.6513499,13
-79.5103292,43.7771693,7
-79.3583231,43.6769776,14
-79.4618986,43.7496913,6
-79.3016857,43.6890219,19
-79.263632,43.732504,20
-79.3145485,43.8162137,22
-79.2529857,43.7762792,21
-79.5820429,43.7433327,1
-79.3825097,43.6452319,10
-79.2300205,43.8230404,23
-79.2578685,43.7756054,21
-79.4038109,43.7249752,15
-79.4353285,43.6598576,9
-79.5115265,43.683987,5
-79.3051082,43.7248331,16
-79.4647765,43.6652795,4
-79.4443881,43.7162337,8
-79.5549553,43.768517,7
-79.4509411,43.7346861,8
-79.52013,43.7378239,7
-79.4260172,43.7010304,12
-79.4443881,43.7162337,8
-79.4509411,43.7346861,8
-79.436478,43.699608,12
-79.366067,43.6493159,13
-79.441386,43.7549322,6
-79.3391971,43.8106371,22
-79.3688194,43.6736049,13
-79.4260172,43.7010304,12
-79.5169136,43.754486,7
-79.2786386,43.7852895,22
-79.339461,43.7575221,16
-79.3266219,43.6675835,14
-79.251197,43.7063092,20
-79.3016857,43.6890219,19
-79.4782062,43.7079203,5
-79.415024,43.781433,18
-79.2484775,43.8371969,23
-79.2956772,43.8263343,22
-79.435846,43.7448352,6
-79.4149154,43.6384717,10
-79.4242842,43.6585555,9
-79.430928,43.6338376,4
-79.354799,43.7925959,17
-79.275162,43.830296,23
-79.5169136,43.754486,7
-79.52425,43.7558859,7
-79.2915858,43.727033,20
-79.26799,43.731846,20
-79.398985,43.704966,12
-79.3688194,43.6736049,13
-79.4061577,43.7418894,15
-79.2114995,43.7437668,24
-79.221152,43.8197595,23
-79.170723,43.809147,25
-79.3831843,43.653226,13
-79.2729876,43.7729672,21
-79.3831843,43.653226,13
-79.5003535,43.621012,3
-79.398985,43.704966,12
-79.542306,43.7684563,7
-79.3446186,43.680086,14
-79.1258358,43.7895386,25
-79.4509411,43.7346861,8
-79.1545966,43.7935729,25
-79.3016857,43.6890219,19
-79.4353285,43.6598576,9
-79.4647588,43.7046446,5
-79.4064067,43.7450901,15
-79.5362481,43.6370245,3
-79.4005193,43.6763664,11
-79.2884025,43.6912277,19
-79.1545966,43.7935729,25
-79.4064067,43.7450901,15
-79.398985,43.704966,12
-79.5103292,43.7771693,7
-79.2300205,43.8230404,23
-79.2578685,43.7756054,21
-79.185478,43.784534,25
-79.2505541,43.8305857,23
-79.5502611,43.7601189,7
-79.2626776,43.7329648,20
-79.32312,43.684135,19
-79.4443881,43.7162337,8
-79.4064067,43.7450901,15
-79.2862183,43.7786365,22
-79.3121024,43.7487756,16
-79.398985,43.704966,12
-79.398985,43.704966,12
-79.2626776,43.7329648,20
-79.4977109,43.6810551,5
-79.444787,43.7810262,18
-79.1548452,43.7865968,25
-79.2884025,43.6912277,19
-79.5103292,43.7771693,7
-79.2579509,43.7743843,21
-79.491127,43.667175,4
-79.5305639,43.6467493,2
-79.4509411,43.7346861,8
-79.556162,43.6131223,3
-79.398985,43.704966,12
-79.5103292,43.7771693,7
-79.3016857,43.6890219,19
-79.398985,43.704966,12
-79.4077558,43.7485647,18
-79.221152,43.8197595,23
-79.2626776,43.7329648,20
-79.2626776,43.7329648,20
-79.3920404,43.6669558,11
-79.415024,43.781433,18
-79.621223,43.724472,1
-79.4647588,43.7046446,5
-79.4407862,43.6925935,12
-79.3831843,43.653226,13
-79.3974584,43.6446257,10
-79.398985,43.704966,12
-79.280045,43.711021,20
-79.5169136,43.754486,7
-79.415024,43.781433,18
-79.398985,43.704966,12
-79.4509411,43.7346861,8
-79.3671322,43.7131145,15
-79.4077558,43.7485647,18
-79.2514241,43.823284,23
-79.4531604,43.7366909,6
-79.4531604,43.7366909,6
-79.426178,43.662437,9
-79.3352816,43.762599,16
-79.263632,43.732504,20
-79.4118972,43.7620348,18
-79.398985,43.704966,12
-79.354799,43.7925959,17
-79.4531604,43.7366909,6
-79.3831843,43.653226,13
-79.4064067,43.7450901,15
-79.380459,43.6562811,13
-79.263632,43.732504,20
-79.3583223,43.6768707,14
-79.4531517,43.6569088,4
-79.5362481,43.6370245,3
-79.3378352,43.6809818,14
-79.3894773,43.6697157,11
-79.2626776,43.7329648,20
-79.2573466,43.7746376,21
-79.3581849,43.6769104,14
-79.2626776,43.7329648,20
-79.2626776,43.7329648,20
-79.2626776,43.7329648,20
-79.3446186,43.680086,14
-79.415024,43.781433,18
-79.4064067,43.7450901,15
-79.4941168,43.704878,5
-79.5169136,43.754486,7
-79.3446186,43.680086,14
-79.26799,43.731846,20
-79.2573466,43.7746376,21
-79.26799,43.731846,20
-79.5362481,43.6370245,3
-79.170723,43.809147,25
-79.288964,43.6942914,19
-79.263632,43.732504,20
-79.288964,43.6942914,19
-79.2862183,43.7786365,22
-79.398985,43.704966,12
-79.1762657,43.770639,24
-79.3581849,43.6769104,14
-79.2578685,43.7756054,21
-79.4598023,43.6555165,4
-79.4256242,43.6619827,9
-79.3446186,43.680086,14
-79.280045,43.711021,20
-79.3352816,43.762599,16
-79.280045,43.711021,20
-79.3831843,43.653226,13
-79.4531517,43.6569088,4
-79.4353285,43.6598576,9
-79.277489,43.766956,21
-79.3435967,43.7074843,15
-79.32312,43.684135,19
-79.5685853,43.6866454,2
-79.3453617,43.7757106,17
-79.3446186,43.680086,14
-79.4598023,43.6555165,4
-79.2133696,43.742079,24
-79.4122765,43.7617203,18
-79.3016857,43.6890219,19
-79.5362481,43.6370245,3
-79.5169136,43.754486,7
-79.4095262,43.6346793,10
-79.2885747,43.6942659,19
-79.398985,43.704966,12
-79.2573466,43.7746376,21
-79.415024,43.781433,18
-79.5362481,43.6370245,3
-79.4361468,43.6993703,12
-79.288964,43.6942914,19
-79.280045,43.711021,20
-79.3446186,43.680086,14
-79.2317521,43.7764258,24
-79.3016857,43.6890219,19
-79.4064067,43.7450901,15
-79.415024,43.781433,18
-79.429527,43.6446217,9
-79.3688194,43.6736049,13
-79.3016857,43.6890219,19
-79.5362481,43.6370245,3
-79.4464578,43.7155748,8
-79.2626776,43.7329648,20
-79.221152,43.8197595,23
-79.32312,43.684135,19
-79.2505541,43.8305857,23
-79.4826496,43.7474687,6
-79.2598386,43.7526003,21
-79.333177,43.7258275,16
-79.4064067,43.7450901,15
-79.3768515,43.6723558,11
-79.3966474,43.6978369,12
-79.4917404,43.6671622,4
-79.3126378,43.6864082,19
-79.2348169,43.775839,24
-79.2598386,43.7526003,21
-79.2872063,43.8282667,23
-79.2578685,43.7756054,21
-79.3831843,43.653226,13
-79.1258358,43.7895386,25
-79.6142983,43.7453606,1
-79.459839,43.655373,4
-79.2109449,43.7530481,24
-79.4339296,43.7373209,8
-79.2657334,43.7815943,23
-79.5103292,43.7771693,7
-79.3280776,43.6708992,14
-79.250164,43.7023144,20
-79.305114,43.703583,19
-79.3581849,43.6769104,14
-79.3576207,43.6512859,13
-79.3940946,43.7492525,15
-79.4246583,43.6595262,9
-79.6142983,43.7453606,1
-79.5549553,43.768517,7
-79.2361384,43.75999,24
-79.3581849,43.6769104,14
-79.3688194,43.6736049,13
-79.3581849,43.6769104,14
-79.4608288,43.7055358,8
-79.3016857,43.6890219,19
-79.4869222,43.6238763,3
-79.3378352,43.6809818,14
-79.3126378,43.6864082,19
-79.3688194,43.6736049,13
-79.3378352,43.6809818,14
-79.5103292,43.7771693,7
-79.2589714,43.7901789,23
-79.3037069,43.7696002,21
-79.2385401,43.7936705,23
-79.210114,43.771252,24
-79.5555916,43.7380401,7
-79.5520073,43.6795179,2
-79.4390156,43.6684595,9
-79.305867,43.8060425,22
-79.2872063,43.8282667,23
-79.3998421,43.6682821,11
-79.533464,43.6436598,3
-79.3126378,43.6864082,19
-79.3418816,43.7636551,16
-79.3016857,43.6890219,19
-79.5820429,43.7433327,1
-79.5297203,43.7373501,7
-79.6009305,43.7306347,1
-79.398985,43.704966,12
-79.3704909,43.7630128,17
-79.3121024,43.7487756,16
-79.3737536,43.6672707,13
-79.2527984,43.7605366,21
-79.4283991,43.670171,9
-79.2317521,43.7764258,24
-79.4217632,43.6519961,9
-79.4077558,43.7485647,18
-79.2505541,43.8305857,23
-79.3581849,43.6769104,14
-79.4064067,43.7450901,15
-79.5103292,43.7771693,7
-79.280045,43.711021,20
-79.4509411,43.7346861,8
-79.462547,43.749531,6
-79.5362481,43.6370245,3
-79.3133198,43.7169873,16
-79.3073413,43.6869517,19
-79.2626776,43.7329648,20
-79.360878,43.75379,16
-79.2626776,43.7329648,20
-79.4122765,43.7617203,18
-79.4208123,43.7020003,12
-79.3470325,43.7586436,16
-79.4678271,43.7111576,5
-79.4409747,43.6729807,9
-79.398985,43.704966,12
-79.444132,43.7158596,8
-79.280045,43.711021,20
-79.5362481,43.6370245,3
-79.241959,43.774151,24
-79.3831843,43.653226,13
-79.4154226,43.6841972,12
-79.3966474,43.6978369,12
-79.3825152,43.7948077,17
-79.3446186,43.680086,14
-79.3297295,43.6621551,14
-79.4917296,43.7054665,5
-79.415024,43.781433,18
-79.4157557,43.6766965,12
-79.5599406,43.6463548,2
-79.3806258,43.7880594,17
-79.436478,43.699608,12
-79.5103292,43.7771693,7
-79.4112152,43.6660011,11
-79.4509411,43.7346861,8
-79.4509411,43.7346861,8
-79.4487837,43.6921696,9
-79.32312,43.684135,19
-79.490852,43.764793,6
-79.5015448,43.6778213,5
-79.5169136,43.754486,7
-79.2528763,43.7755547,21
-79.3112497,43.6975517,19
-79.4887324,43.7544816,6
-79.5612877,43.7353999,1
-79.3446186,43.680086,14
-79.280045,43.711021,20
-79.537216,43.717159,7
-79.5467865,43.6970759,2
-79.354963,43.792903,17
-79.5087201,43.7209726,5
-79.3998421,43.6682821,11
-79.489029,43.686813,5
-79.5362481,43.6370245,3
-79.292208,43.814564,22
-79.210114,43.771252,24
-79.3671489,43.7909862,17
-79.2573466,43.7746376,21
-79.4493822,43.6817852,9
-79.3716416,43.6967312,11
-79.170723,43.809147,25
-79.6183023,43.7381321,1
-79.483832,43.6499455,4
-79.3581849,43.6769104,14
-79.2578685,43.7756054,21
-79.331074,43.792839,22
-79.415471,43.780152,18
-79.2956772,43.8263343,22
-79.5655476,43.7091469,1
-79.3632152,43.6527275,13
-79.4255131,43.6750493,9
